url,name,book_table,rate,votes,phone,location,approx_cost(for two people),cuisines,rest_type
https://www.zomato.com/pune/ambika-bhuwan-parvati,Ambika Bhuwan,0,3.1,Based on 5 votes,+91 9764389796,Parvati,₹100,Street Food,Quick Bites
https://www.zomato.com/pune/invitations-today-balewadi,Invitation's Today,0,3.0,11  votes,020 39801500,Balewadi,"₹1,100","North Indian, Continental, Chinese",Casual Dining
https://www.zomato.com/pune/gelato-da-vinci-camp-area,Gelato Da Vinci,0,2.8,8  votes,+91 9423457245,Camp Area,₹200,"Desserts, Ice Cream",Dessert Parlor
https://www.zomato.com/pune/hotel-shivraj-dehu-road,Hotel Shivraj,0,-,0,+91 9689909978 +91 9921203003,Dehu Road,₹500,North Indian,Casual Dining
https://www.zomato.com/pune/leaf-restaurant-chandan-nagar,Leaf Restaurant,0,3.0,Based on 6 votes,+91 9665731441,Chandan Nagar,₹500,"North Indian, Chinese",Quick Bites
https://www.zomato.com/pune/chanakya-chinchwad,Chanakya,0,3.3,36  votes,020 27486034 +91 8888178676,Chinchwad,₹750,"Chinese, North Indian, Mughlai, Malwani",Casual Dining
https://www.zomato.com/pune/rk-house-of-rolls-chinchwad,RK House of Rolls,0,2.6,46  votes,+91 9767107474 +91 9850750589,Chinchwad,₹350,"Rolls, Biryani, Chinese, North Indian",Quick Bites
https://www.zomato.com/pune/poonam-restaurant-jm-road,Poonam Restaurant,0,3.3,Based on 12 votes,020 25532265,JM Road,₹600,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/kunjavan-gandharv-residency-shivaji-nagar,Kunjavan - Gandharv Residency,0,3.2,Based on 4 votes,020 25520903 020 25520904,Shivaji Nagar,₹800,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/rounak-pimpri,Rounak,0,3.1,6  votes,020 27415050 +91 9922995050,Pimpri,₹800,"North Indian, Chinese, Tamil",Casual Dining
https://www.zomato.com/pune/hotel-samrat-swargate,Hotel Samrat,0,3.1,Based on 13 votes,020 26438789,Swargate,₹400,"North Indian, South Indian, Fast Food, Chinese",Quick Bites
https://www.zomato.com/pune/saanj-garden-restaurant-bar-warje,Saanj Garden Restaurant & Bar,0,3.0,Based on 6 votes,020 64005166 +91 8308942666,Warje,₹750,"North Indian, Chinese, Biryani, Maharashtrian, Malwani",Casual Dining
https://www.zomato.com/pune/hotel-shubham-hinjawadi,Hotel Shubham,0,3.6,64  votes,+91 9975663079,Hinjawadi,₹600,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/durga-restaurant-bar-parvati,Durga Restaurant & Bar,0,3.0,8  votes,020 24321710 +91 7350222999,Parvati,₹700,"North Indian, Chinese, Fast Food, Mughlai",Casual Dining
https://www.zomato.com/pune/hotel-varun-garden-pimpri,Hotel Varun Garden,0,-,0,+91 8888448369 +91 9860111130,Pimpri,₹700,"North Indian, Chinese","Casual Dining, Bar"
https://www.zomato.com/pune/venkies-food-corner-vishrantwadi,Venkie's Food Corner,0,3.3,Based on 52 votes,+91 9371047228 +91 8087241241,Vishrantwadi,₹600,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/mix-hotel-royal-orchid-central-kalyani-nagar,Mix - Hotel Royal Orchid Central,1,3.4,14  votes,020 40003000,Kalyani Nagar,"₹2,200","Finger Food, Continental, South Indian, North Indian",Lounge
https://www.zomato.com/pune/malhar-restaurant-bar-shukrawar-peth,Malhar Restaurant & Bar,0,3.0,7  votes,020 24434108,Shukrawar Peth,"₹1,000","North Indian, Chinese","Casual Dining, Bar"
https://www.zomato.com/pune/gelato-italiano-1-dhole-patil-road,Gelato Italiano,0,2.9,22  votes,+91 9922437900 +91 9324811333,Dhole Patil Road,₹200,"Ice Cream, Desserts, Bakery","Dessert Parlor, Bakery"
https://www.zomato.com/pune/more-chinar-snack-centre-baner,More Chinar Snack Centre,0,2.9,5  votes,+91 7249212228,Baner,₹150,Street Food,Quick Bites
https://www.zomato.com/pune/shree-krishna-budhwar-peth,Shree Krishna,0,3.1,Based on 16 votes,+91 9766841068,Budhwar Peth,₹400,"North Indian, South Indian, Chinese",Casual Dining
https://www.zomato.com/pune/hotel-royal-park-lonavala,Hotel Royal Park,0,-,0,+91 9623150220 +91 8149742243,Lonavala,"₹1,000","North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/shreyas-food-mall-dehu-road,Shreyas Food Mall,0,-,0,+91 9552657216,Dehu Road,₹400,"North Indian, Chinese",Quick Bites
https://www.zomato.com/pune/beijing-china-kothrud,Beijing China,0,2.9,4  votes,+91 8421611387 +91 7719974552,Kothrud,₹350,"Chinese, Juices",Quick Bites
https://www.zomato.com/pune/aditi-wadewale-hadapsar,Aditi Wadewale,0,-,0,+91 9823233442,Hadapsar,₹100,Street Food,Quick Bites
https://www.zomato.com/pune/bombay-south-kondhwa,Bombay South,0,3.5,259  votes,+91 9960921869,Kondhwa,₹500,"Chinese, North Indian, Mughlai, Lebanese",Quick Bites
https://www.zomato.com/pune/granmas-homemade-lavasa,Granma's Homemade,0,3.6,88  votes,+91 9112299670,Lavasa,₹350,"Bakery, Desserts, Beverages","Bakery, Dessert Parlor"
https://www.zomato.com/pune/hotel-mini-mahal-old-mumbai-pune-highway,Hotel Mini Mahal,0,3.7,Based on 44 votes,+91 9158895998 +91 9594015959,Old Mumbai-Pune Highway,"₹1,000","North Indian, Chinese, Fast Food","Casual Dining, Bar"
https://www.zomato.com/pune/green-table-old-mumbai-pune-highway,Green Table,0,3.5,27  votes,0211 4712468,Old Mumbai-Pune Highway,"₹1,500",Healthy Food,Casual Dining
https://www.zomato.com/pune/flambe-food-court-dhanori,Flambe Food Court,0,2.8,62  votes,+91 7385810474,Dhanori,₹550,"North Indian, Chinese, Bihari",Quick Bites
https://www.zomato.com/pune/nakshatra-chinchwad,Nakshatra,0,3.2,24  votes,+91 7350009992 00 2065333411,Chinchwad,₹600,"North Indian, Chinese","Casual Dining, Bar"
https://www.zomato.com/pune/hotel-shri-yash-bhosari,Hotel Shri Yash,0,3.1,7  votes,+91 9850811360 +91 9552546884,Bhosari,₹650,"Maharashtrian, Seafood, North Indian",Casual Dining
https://www.zomato.com/pune/zodiac-fortune-select-dasve-lavasa,Zodiac - Fortune Select Dasve,0,3.6,59  votes,+91 9096084782 +91 8408032163,Lavasa,"₹1,500","Cafe, North Indian, Chinese, Continental","Café, Casual Dining"
https://www.zomato.com/pune/the-pizza-treat-katraj,The Pizza Treat,0,3.4,Based on 17 votes,+91 9881072434,Katraj,₹450,Pizza,Quick Bites
https://www.zomato.com/pune/swad-point-1-pimple-gurav,Swad Point,0,3.2,Based on 12 votes,+91 7385544692 +91 9175610493,Pimple Gurav,₹450,"North Indian, Chinese, Mughlai",Quick Bites
https://www.zomato.com/pune/hotel-anand-garden-narhe,Hotel Anand Garden,0,-,0,+91 9921176224,Narhe,₹800,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/sai-datta-bhosari,Sai Datta,0,3.4,41  votes,+91 7219265756 +91 9371080134,Bhosari,₹600,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/shree-samarth-pure-veg-chinchwad,Shree Samarth Pure Veg,0,-,0,+91 9623776777,Chinchwad,₹250,"Street Food, South Indian, North Indian",Dhaba
https://www.zomato.com/pune/rani-rasoi-lonavala,Rani Rasoi,0,3.3,Based on 12 votes,02114 269163 02114 269164,Lonavala,"₹1,000","North Indian, Chinese, Mughlai",Casual Dining
https://www.zomato.com/pune/tabakh-lavasa,Tabakh,0,2.2,37  votes,+91 9112299670,Lavasa,₹300,"Lebanese, Rolls",Quick Bites
https://www.zomato.com/pune/hotel-nisarga-rhutu-mulshi,Hotel Nisarga Rhutu,0,-,0,+91 9881307773 +91 9767847267,Mulshi Road,₹500,"North Indian, Maharashtrian",Casual Dining
https://www.zomato.com/pune/seasons-food-magarpatta,Seasons Food,0,3.0,Based on 14 votes,020 60202222 020 60303333,Magarpatta,Not Present,"North Indian, Mughlai","Takeaway, Delivery"
https://www.zomato.com/pune/hotel-indrayani-hadapsar,Hotel Indrayani,0,2.9,10  votes,+91 8421822999,Hadapsar,₹400,"North Indian, Mughlai, Chinese",Casual Dining
https://www.zomato.com/pune/the-patio-lonavala,The Patio,0,3.1,10  votes,020 41518987,Lonavala,₹500,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/urbounce-cafe-baner,Urbounce Cafe,0,3.2,10  votes,+91 7767930055 +91 7767930066,Baner,₹500,"Cafe, Healthy Food",Café
https://www.zomato.com/pune/vighneshwara-pure-veg-shukrawar-peth,Vighneshwara Pure Veg,0,3.4,Based on 38 votes,+91 9881062272 020 24462272,Shukrawar Peth,₹700,"North Indian, South Indian, Street Food",Casual Dining
https://www.zomato.com/pune/amigo-bakers-vishrantwadi,Amigo Bakers,0,3.3,12  votes,+91 8087959493,Vishrantwadi,₹100,"Bakery, Desserts",Bakery
https://www.zomato.com/pune/hotel-ganraj-shivapur,Hotel Ganraj,0,-,0,+91 8788491020 +91 8669596489,Shivapur,₹500,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/xoxo-desserts-bund-garden,XOXO Desserts,0,3.8,46  votes,+91 9158175858,Bund Garden Road,₹250,"Bakery, Desserts","Bakery, Dessert Parlor"
https://www.zomato.com/pune/juice-buzz-shivaji-nagar,Juice Buzz,0,3.1,Based on 4 votes,+91 9049893600,Shivaji Nagar,₹250,Juices,Beverage Shop
https://www.zomato.com/pune/rajdhani-burger-pizzas-yerawada,Rajdhani Burger & Pizzas,0,2.9,Based on 15 votes,+91 9922060335,Yerawada,₹250,Fast Food,Quick Bites
https://www.zomato.com/pune/gozo-homemade-icecreams-baner,GOZO Homemade Icecreams,0,3.8,74  votes,+91 8380071749,Baner,₹150,"Desserts, Bakery, Ice Cream",Dessert Parlor
https://www.zomato.com/pune/hotel-9-star-narhe,Hotel 9 Star,0,-,0,+91 8208852566,Narhe,₹450,Chinese,Casual Dining
https://www.zomato.com/pune/celebration-veg-resto-bhosari,Celebration Veg Resto,0,2.7,Based on 15 votes,+91 9860803465,Bhosari,₹500,"North Indian, Chinese, South Indian",Casual Dining
https://www.zomato.com/pune/swad-family-restaurant-hadapsar,Swad Family Restaurant,0,2.9,Based on 20 votes,020 32397770 +91 9960807390,Hadapsar,₹500,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/dhiraj-restaurant-lonavala,Dhiraj Restaurant,0,2.6,27  votes,+91 7710807983 +91 9594646348,Lonavala,"₹1,000","North Indian, Chinese, South Indian, Mughlai",Casual Dining
https://www.zomato.com/pune/good-food-pimpri,Good Food,0,3.0,Based on 4 votes,+91 9881385618,Pimpri,₹100,"South Indian, Maharashtrian, Street Food",Quick Bites
https://www.zomato.com/pune/kondhalkar-mastani-house-sadashiv-peth,Kondhalkar Mastani House,0,3.6,Based on 23 votes,020 24479482,Sadashiv Peth,₹200,"Ice Cream, Beverages",Dessert Parlor
https://www.zomato.com/pune/balaji-tea-house-kondhwa,Balaji Tea House,0,-,0,+91 8805551827,Kondhwa,₹150,"Street Food, Tea",Quick Bites
https://www.zomato.com/pune/juis-chill-grill-chandan-nagar,Jui's Chill & Grill,0,3.2,Based on 11 votes,+91 8600300138,Chandan Nagar,₹450,"South Indian, North Indian, Fast Food, Biryani, Beverages",Quick Bites
https://www.zomato.com/pune/halka-fulka-wakad,Halka Fulka,0,2.2,230  votes,+91 8149103222 +91 8237513155,Wakad,₹550,"South Indian, North Indian",Quick Bites
https://www.zomato.com/pune/siddhi-biryani-dhankawadi,Siddhi Biryani,0,3.5,Based on 48 votes,+91 7887964699,Dhankawadi,₹500,"Biryani, Chinese, Malwani, North Indian",Casual Dining
https://www.zomato.com/pune/scoops-ice-cream-kondhwa,Scoops Ice Cream,0,3.2,Based on 10 votes,020 64198877 +91 9890911304,Kondhwa,₹150,Ice Cream,Dessert Parlor
https://www.zomato.com/pune/green-villa-restaurant-koregaon-park,Green Villa Restaurant,0,3.3,78  votes,+91 7219423302,Koregaon Park,₹450,"Chinese, Fast Food",Casual Dining
https://www.zomato.com/pune/billis-food-corner-mg-road,Billi's Food Corner,0,3.4,Based on 15 votes,+91 9921229122 +91 8087614183,MG Road,₹300,"Fast Food, North Indian",Quick Bites
https://www.zomato.com/pune/fantasie-fine-chocolates-dhole-patil-road,Fantasie Fine Chocolates,0,3.2,6  votes,020 26164107 020 22017018,Dhole Patil Road,₹400,Desserts,Confectionery
https://www.zomato.com/pune/italian-aundh,Italian,0,3.3,9  votes,020 64013818 020 25896767,Aundh,₹300,Italian,Quick Bites
https://www.zomato.com/pune/sajan-palace-parvati,Sajan Palace,0,-,0,020 24339500 +91 9226111182,Parvati,₹600,"North Indian, Chinese, Mughlai",Casual Dining
https://www.zomato.com/pune/meenas-point-salunkhe-vihar-road,Meena's Point,0,3.6,45  votes,+91 9890110228 +91 8991354993,Salunkhe Vihar Road,₹250,"Fast Food, South Indian, Chinese",Quick Bites
https://www.zomato.com/pune/cocktails-balewadi,Cocktails,0,3.6,67  votes,+91 9657600030 +91 8605398683,Balewadi,₹200,"Desserts, Ice Cream",Dessert Parlor
https://www.zomato.com/pune/n-square-hotel-bhosari,N Square Hotel,0,3.0,5  votes,+91 9890967625 +91 9689923664,Bhosari,₹300,"North Indian, Chinese",Quick Bites
https://www.zomato.com/pune/healthy-bites-bibvewadi,Healthy Bites,0,3.0,12  votes,+91 9960907197,Bibvewadi,₹300,Fast Food,Quick Bites
https://www.zomato.com/pune/rice-express-akurdi,Rice Express,0,3.5,50  votes,+91 8408931007,Akurdi,₹400,"Chinese, Thai, Asian",Quick Bites
https://www.zomato.com/pune/rasarang-meetha-paan-salunkhe-vihar-road,Rasarang Meetha Paan,0,3.2,4  votes,+91 8806014799 020 66472040,Salunkhe Vihar Road,Not Present,"North Indian, Healthy Food","Takeaway, Delivery"
https://www.zomato.com/pune/the-baked-tales-wadgaon-sheri,The Baked Tales,0,-,0,+91 7768935500,Wadgaon Sheri,₹300,"Desserts, Bakery",Dessert Parlor
https://www.zomato.com/pune/biryani-house-kondhwa,Biryani House,0,3.0,Based on 7 votes,+91 9921089227,Kondhwa,₹350,"Fast Food, Biryani",Quick Bites
https://www.zomato.com/pune/lolo-food-pimple-saudagar,Lolo Food,0,3.2,Based on 7 votes,+91 9623582695,Pimple Saudagar,₹500,"North Indian, Bengali, Seafood",Casual Dining
https://www.zomato.com/pune/pallagio-1-old-mumbai-pune-highway,Pallagio,0,3.7,44  votes,+91 9119411411 02114 665566,Old Mumbai-Pune Highway,"₹1,000","North Indian, Chinese, European",Casual Dining
https://www.zomato.com/pune/chopstick-chinese-fast-food-bhosari,Chopstick Chinese Fast Food,0,3.0,Based on 4 votes,+91 9881797649,Bhosari,₹250,Chinese,Quick Bites
https://www.zomato.com/pune/fernz-cake-and-cookies-model-colony,Fernz Cake And Cookies,0,3.5,Based on 22 votes,+91 9890389614,Model Colony,₹300,"Bakery, Fast Food",Bakery
https://www.zomato.com/pune/cafe-barkat-kondhwa,Cafe  Barkat,0,2.8,Based on 9 votes,+91 7887793902 +91 7276000553,Kondhwa,₹400,"North Indian, Chinese",Quick Bites
https://www.zomato.com/pune/hotel-shiv-bhumi-warje,Hotel Shiv Bhumi,0,3.0,Based on 4 votes,+91 9860561119 +91 9552550440,Warje,₹300,"Street Food, Chinese",Quick Bites
https://www.zomato.com/pune/food-dude-pimple-nilakh,Food Dude,0,2.7,13  votes,+91 7447737676,Pimple Nilakh,₹300,"Fast Food, Chinese",Quick Bites
https://www.zomato.com/pune/hungry-kya-1-kothrud,Hungry Kya,0,-,0,+91 9764001852,Kothrud,Not Present,Fast Food,"Takeaway, Delivery"
https://www.zomato.com/pune/geeta-thali-pimpri,Geeta Thali,0,-,0,+91 9665865950,Pimpri,₹250,North Indian,Casual Dining
https://www.zomato.com/pune/nts-chinese-kitchen-kharadi,Nt's Chinese Kitchen,0,2.9,Based on 25 votes,+91 7040509090,Kharadi,₹350,Chinese,Casual Dining
https://www.zomato.com/pune/mewad-rich-ice-cream-yerawada,Mewad Rich Ice Cream,0,-,0,+91 9001390027 +91 9049964243,Yerawada,₹100,Ice Cream,Dessert Parlor
https://www.zomato.com/pune/cream-and-fudge-viman-nagar,Cream and Fudge,0,3.3,Based on 10 votes,+91 7020785611,Viman Nagar,₹200,Desserts,Dessert Parlor
https://www.zomato.com/pune/chandan-chef-yerawada,Chandan Chef,0,-,0,+91 9923223824 +91 7559197722,Yerawada,Not Present,"North Indian, South Indian, Chinese","Takeaway, Delivery"
https://www.zomato.com/pune/chandan-chef-yerawada,Chandan Chef,0,-,0,+91 9923223824 +91 7559197722,Yerawada,Not Present,"North Indian, South Indian, Chinese","Takeaway, Delivery"
https://www.zomato.com/pune/under-the-tree-sinhgad-road,Under The Tree,0,2.9,39  votes,+91 9970295295,Sinhgad Road,₹250,Street Food,Quick Bites
https://www.zomato.com/pune/kjs-gujarati-house-rasta-peth,KJ's Gujarati House,0,-,0,+91 8788793842 +91 9766257387,Rasta Peth,₹200,Gujarati,Quick Bites
https://www.zomato.com/pune/w-s-bakers-shivapur,W S Bakers,0,-,0,+91 7057255858,Shivapur,₹150,"Bakery, Desserts",Bakery
https://www.zomato.com/pune/nagari-misal-lohegaon,Nagari Misal,0,-,0,+91 9881873648,Lohegaon,₹100,Street Food,Quick Bites
https://www.zomato.com/pune/aditi-chatpata-matki-bhel-lohegaon,Aditi Chatpata Matki Bhel,0,-,0,+91 7447603163,Lohegaon,₹100,Street Food,Quick Bites
https://www.zomato.com/pune/dreams-cafe-wanowrie,Dream's Cafe,0,3.0,Based on 5 votes,+91 9552329647,Wanowrie,₹200,"Fast Food, Beverages",Quick Bites
https://www.zomato.com/pune/xtra-coffee-dosa-sinhgad-road,Xtra Coffee Dosa,0,-,0,+91 9325646845,Sinhgad Road,₹250,"Cafe, Sandwich, Street Food","Café, Quick Bites"
https://www.zomato.com/pune/chinese-corner-viman-nagar,Chinese Corner,0,-,0,+91 9765322314,Viman Nagar,₹300,Chinese,Quick Bites
https://www.zomato.com/pune/hotel-nyahari-sinhgad-road,Hotel Nyahari,0,-,0,+91 9823620888,Sinhgad Road,₹150,"Fast Food, Street Food",Quick Bites
https://www.zomato.com/pune/hyderabad-dum-biryani-house-lohegaon,Hyderabad Dum Biryani House,0,3.0,Based on 4 votes,+91 7888243857 +91 8805044772,Lohegaon,₹250,Biryani,Quick Bites
https://www.zomato.com/pune/tarif-dum-biryani-house-1-lohegaon,Tarif Dum Biryani House,0,3.2,Based on 13 votes,+91 7030655465,Lohegaon,₹200,"Biryani, North Indian",Quick Bites
https://www.zomato.com/pune/sanman-mutton-bhakari-chinchwad,Sanman Mutton Bhakari,0,-,0,+91 7720000887,Chinchwad,₹500,Maharashtrian,Casual Dining
https://www.zomato.com/pune/sai-cafe-katta-1-sinhgad-road,Sai Cafe Katta,0,-,0,+91 9881392984,Sinhgad Road,₹250,"Cafe, Burger, Sandwich","Café, Quick Bites"
https://www.zomato.com/pune/bombay-vihar-budhwar-peth,Bombay Vihar,0,-,0,+91 9763705393,Budhwar Peth,₹350,"North Indian, South Indian, Chinese",Casual Dining
https://www.zomato.com/pune/mjm-factory-viman-nagar,MJM Factory,0,3.3,22  votes,+91 7030177107,Viman Nagar,₹400,"Beverages, Juices, Fast Food","Beverage Shop, Quick Bites"
https://www.zomato.com/pune/the-black-tomato-viman-nagar,The Black Tomato,0,-,0,+91 7507779849 +91 7507775590,KP and Kalyani,Not Present,"Indian, Chinese, Fast Food, Mughlai",Delivery
https://www.zomato.com/pune/batman-delivers-viman-nagar,Batman Delivers,0,3.2,26  votes,+91 7888018585,KP and Kalyani,Not Present,"Fast Food, Chinese, Rolls",Delivery
https://www.zomato.com/pune/fantasys-bavdhan,Fantasy's,0,3.4,19  votes,+91 7719919988 +91 9028834512,Bavdhan,₹250,"Ice Cream, Desserts, Beverages","Dessert Parlor, Beverage Shop"
https://www.zomato.com/pune/retreat-heritage-lonavala,Retreat Heritage,0,-,0,+91 8380004196,Lonavala,"₹1,000","North Indian, Chinese, South Indian, Fast Food",Casual Dining
https://www.zomato.com/pune/crimsons-the-lounge-bar-old-mumbai-pune-highway,Crimsons - The Lounge Bar,0,3.5,Based on 22 votes,+91 9119411411 02114 665566,Old Mumbai-Pune Highway,"₹1,200","Chinese, Maharashtrian, European, Seafood","Lounge, Bar"
https://www.zomato.com/pune/spice-rack-wakad,Spice Rack,0,-,0,+91 8329403527,Wakad,Not Present,"Awadhi, North Indian","Takeaway, Delivery"
https://www.zomato.com/pune/lucky-feast-nibm-road,Lucky Feast,0,3.1,Based on 10 votes,+91 7219500935,NIBM Road,₹250,North Indian,Quick Bites
https://www.zomato.com/pune/sarthak-dining-karve-nagar,Sarthak Dining,0,-,0,+91 9970394334 +91 7028091060,Karve Nagar,₹200,Maharashtrian,Casual Dining
https://www.zomato.com/pune/jalaram-khana-khazana-viman-nagar,Jalaram Khana Khazana,0,3.6,56  votes,+91 7387660001,Viman Nagar,Not Present,"North Indian, Chinese",Delivery
https://www.zomato.com/pune/cafe-chai-y-sinhgad-road,Cafe Chai-Y,0,3.2,9  votes,+91 8956118882,Sinhgad Road,₹200,Cafe,Café
https://www.zomato.com/pune/cafe-3-monks-1-bavdhan,Cafe 3 Monks,0,2.8,20  votes,+91 7263090999 +91 9145619254,Bavdhan,₹400,"Cafe, North Indian",Café
https://www.zomato.com/pune/sai-deep-pure-veg-chinchwad,Sai Deep Pure Veg,0,-,0,+91 9890367501,Chinchwad,₹350,"North Indian, South Indian, Chinese",Quick Bites
https://www.zomato.com/pune/energy-cafe-yerawada,Energy Cafe,0,2.9,Based on 4 votes,+91 9004022005,Yerawada,₹300,"Bakery, Fast Food",Food Court
https://www.zomato.com/pune/kebab-kitchen-viman-nagar,Kebab Kitchen,0,3.1,7  votes,+91 7875861576 +91 9823257986,KP and Kalyani,₹300,"Kebab, Mughlai",Quick Bites
